generation,N_shifts,logPrior,logLik,eventRate,acceptRate
120000,1,-3.8622,-4310.36,2.35554,0.19
121000,1,-1.5263,-4305.39,1.50972,0.2232
122000,1,-3.46157,-4309.69,1.68737,0.2055
123000,1,-0.782707,-4307.49,0.909751,0.236833
124000,1,-3.83236,-4304.91,0.51077,0.256
125000,1,-1.60429,-4303.24,0.3816,0.229
126000,1,-0.55248,-4305.02,0.589927,0.267
127000,1,-2.67045,-4303.28,0.36239,0.233
128000,1,-1.80825,-4309.3,0.814705,0.236
129000,1,-1.08573,-4303.29,0.714056,0.230625
130000,2,-6.09819,-4305.28,1.49218,0.229
131000,1,-0.330185,-4307.68,0.884277,0.235333
132000,1,-3.2361,-4302.24,1.76567,0.2515
133000,1,-3.19489,-4302.25,0.723706,0.24
134000,1,-8.48814,-4305.58,2.8136,0.210917
135000,1,-7.11556,-4309.39,0.827913,0.215909
136000,1,-7.67847,-4305.59,2.36324,0.171
137000,1,-5.80458,-4310.5,0.889641,0.226
138000,1,-2.27412,-4305.77,0.389145,0.245
139000,1,-8.46062,-4308.76,0.70526,0.21
140000,1,-2.75253,-4307.59,0.360911,0.19975
141000,1,-2.3037,-4302.54,0.721902,0.23525
142000,1,-2.12336,-4307.78,0.0912396,0.2035
143000,1,-4.2516,-4317.08,0.589427,0.21025
144000,1,-4.02014,-4312.27,0.376718,0.212
145000,1,-6.37725,-4309.68,0.668931,0.228
146000,1,-5.33519,-4310.5,0.373252,0.174
147000,1,-4.89808,-4300.9,0.486783,0.235667
148000,1,-4.37832,-4303.64,1.39275,0.233
149000,1,-4.62597,-4303.63,2.61491,0.244364
150000,1,-2.2116,-4304.85,1.24226,0.226
151000,1,-2.06802,-4306.6,1.21007,0.263
152000,1,-3.37318,-4305.03,1.22701,0.263
153000,1,-3.42668,-4301.61,0.915344,0.2592
154000,1,-2.82191,-4303.92,0.540621,0.257
155000,1,-7.34979,-4305.1,1.55428,0.222923
156000,1,-4.73971,-4305.82,1.03977,0.228
157000,1,-1.15866,-4307.92,0.492054,0.252
158000,1,-6.83051,-4309.71,0.52602,0.204667
159000,1,-2.33426,-4305.98,1.0768,0.255167
160000,1,-3.24948,-4304.15,1.03643,0.254
161000,1,-7.39331,-4303.41,3.80996,0.239
162000,1,-3.10133,-4309.16,1.14775,0.2512
163000,1,-0.900289,-4307.51,0.252653,0.263
164000,1,-4.82804,-4305.03,0.437703,0.213
165000,1,-3.84255,-4306.83,1.37433,0.271
166000,1,-1.95154,-4304.02,1.64494,0.242
167000,1,-2.79296,-4302.13,0.772667,0.225
168000,1,-3.69447,-4315.71,0.223314,0.2073
169000,1,-2.41181,-4302.87,1.20763,0.257
170000,1,-4.03379,-4300.01,1.06167,0.264
171000,1,-2.42871,-4302.06,0.372605,0.264
172000,1,-1.69606,-4304.66,1.40577,0.267
173000,1,-2.61827,-4302.74,0.892762,0.205
174000,1,-4.9464,-4301.81,0.45916,0.262
175000,1,-5.70454,-4304.61,1.33719,0.229526
176000,1,-0.111258,-4307.32,0.615247,0.253273
177000,1,-1.27926,-4301.97,0.547215,0.241333
178000,1,-2.31183,-4304.19,0.58216,0.252
179000,2,-5.46401,-4308.47,0.670472,0.206455
180000,1,-6.46362,-4310.38,1.64936,0.219
181000,1,-8.55621,-4308.09,2.47943,0.223
182000,1,-0.413704,-4305.78,0.606418,0.243
183000,1,-2.28114,-4305.84,2.36507,0.24
